photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,professional_management,min_nights,cancellation_policy,cleaning_fee,extra_guest_fee,num_reviews,ttm_revenue,ttm_avg_rate,ttm_blocked_days,ttm_total_days,distance_from_city_center,city_population,luxury_score,basic_count,comfort_count,kitchen_count,safety_count,outdoor_count,family_count,services_count,has_pool,has_hot_tub,has_gym,has_beach_access,has_dedicated_workspace,has_pets_allowed,has_free_parking_on_premises,has_air_conditioning,total_amenities,comfort_to_total_ratio,rarity_score,avg_rating,listing_type_apartment,listing_type_bungalow,listing_type_condo,listing_type_home,listing_type_hospitality,listing_type_loft,listing_type_luxury_unique,listing_type_nature_stay,listing_type_other,listing_type_unique_stay,listing_type_villa,room_type_entire_home,room_type_hotel_room,room_type_private_room,room_type_shared_room,geographic_zone_Africa,geographic_zone_Asia Pacific,geographic_zone_Europe,geographic_zone_Latin America,geographic_zone_Middle East,geographic_zone_Northern America
57.0,1,5.5665,-0.1699,4.0,2.0,2.0,3.0,0,0,2.0,5,75.0,0.0,2.9444389791664403,8.572249397164315,4.71760561531788,173,365,1.129526287596263,44000,7,4,2,5,1,1,0,1,1,0,1,0,0,0,1,1,35,0.06,0.002314710113506357,4.752857142857144,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,0,5.6123,-0.1996,4.0,2.0,2.0,1.5,0,0,2.0,5,21.0,0.0,4.2626798770413155,8.06054004653864,4.0163830207523885,68,365,1.9203958320564551,48285,0,4,2,3,2,1,0,0,0,0,0,0,1,0,1,1,23,0.08,0.0010829676622282943,4.720000000000001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
33.0,1,5.6282,-0.1736,4.0,2.0,2.0,2.5,0,0,3.0,5,20.0,0.0,3.367295829986474,9.646593300236665,4.56954300834494,8,365,1.6752744306180476,101207,7,4,2,6,3,2,1,2,1,0,1,0,0,0,1,1,52,0.04,0.0031881511076824764,4.869999999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19.0,1,5.5571,-0.1823,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,3.871201010907891,9.185330208972015,4.875960390769654,0,365,0.374454342452494,44000,2,4,2,4,3,2,0,2,0,0,0,0,1,0,1,1,33,0.06,0.0013855170017232812,4.920000000000001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
8.0,1,5.5859,-0.1684,2.0,2.0,1.0,1.0,0,0,5.0,5,25.0,0.0,3.2188758248682006,7.762596048540069,4.502029427068578,75,365,1.5590821956448084,44000,3,2,2,4,1,2,0,0,1,0,0,0,1,0,1,1,22,0.09,0.0009831373498622932,4.922857142857142,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
19.0,1,5.5567,-0.1824,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,3.332204510175204,8.708969906980947,4.871373226762748,0,365,0.3697429804489016,44000,2,4,2,5,3,1,0,0,0,0,0,0,1,0,1,1,34,0.06,0.0017545478429095334,4.937142857142858,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
25.0,1,5.5581,-0.1843,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,2.0794415416798357,8.480529207044645,5.044070070182493,7,365,0.22286963682031094,44000,0,3,2,4,2,1,0,0,0,0,0,0,1,0,1,1,25,0.08,0.0009992427247668945,4.88,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
14.0,0,5.6234,-0.0771,4.0,2.0,2.0,2.0,0,0,2.0,5,0.0,0.0,3.4011973816621555,6.983789965258135,3.8480176754522337,53,365,1.2485279643446474,70483,0,3,3,5,3,1,0,2,0,0,0,0,0,0,0,1,32,0.09,0.0021252500417257075,4.708571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25.0,1,5.557,-0.1833,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,1.9459101490553132,7.930925372483388,5.02912987673242,0,365,0.2960177519413666,44000,0,2,2,1,2,0,0,0,0,0,0,0,1,0,1,1,16,0.12,0.0006275741041601046,4.632857142857143,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
22.0,1,5.6536,-0.1149,6.0,3.0,1.0,2.5,0,0,1.0,4,0.0,0.0,2.772588722239781,8.698180525197055,4.593097604753822,0,365,1.8718132332574893,101207,5,4,3,5,4,2,2,3,0,1,0,0,1,1,1,1,44,0.07,0.002716192347315476,4.8671428571428565,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36.0,0,5.6236,-0.0906,6.0,3.0,3.0,3.0,0,0,5.0,4,0.0,0.0,2.9444389791664403,8.022240916806537,3.8958936234982624,65,365,1.3653404896936248,70483,0,4,2,4,3,0,0,0,0,0,0,0,1,0,1,1,32,0.06,0.001713272627675177,4.628571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,1,5.5487,-0.23,6.0,3.0,3.0,3.0,0,0,2.0,4,6.0,5.0,2.8903717578961645,7.126890808898808,4.062165663857866,0,365,1.5586960335916524,1963264,0,4,2,5,3,1,1,2,0,0,0,0,1,1,1,1,38,0.05,0.0025633040101538072,4.8028571428571425,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25.0,1,5.5856,-0.1683,6.0,3.0,3.0,2.0,0,0,7.0,7,100.0,0.0,4.1588830833596715,10.456481464162664,4.786658062033468,0,365,1.5543797123676428,44000,7,4,2,5,3,2,0,1,1,0,1,0,1,0,1,1,45,0.04,0.002493117316945069,4.908571428571428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21.0,1,5.5766,-0.1551,4.0,2.0,2.0,2.5,0,0,5.0,5,100.0,0.0,3.5553480614894135,10.335789314597852,4.640537329825382,0,365,1.624536980714303,44000,13,4,2,5,3,3,0,2,1,0,1,1,0,0,1,1,47,0.04,0.0036660248700272347,4.817142857142857,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15.0,1,5.5779,-0.1947,2.0,1.0,1.0,1.0,0,0,1.0,5,0.0,0.0,4.997212273764115,9.259130536145614,3.883623530906448,0,365,1.2369521859181414,1963264,0,4,2,4,2,0,0,0,0,0,0,0,1,0,1,1,23,0.08,0.0010617466184321765,4.751428571428571,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25.0,1,5.5577,-0.1843,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,1.791759469228055,9.004422601327041,5.072043922224899,0,365,0.2127356164480178,44000,2,3,2,1,3,0,0,0,0,0,0,0,1,0,1,1,21,0.09,0.0008281147615446539,4.914285714285714,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,1,5.5584,-0.1844,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,2.302585092994046,8.669399124305569,4.847331743138063,0,365,0.22631823636449588,44000,2,4,2,5,3,1,0,0,0,0,0,0,1,0,1,1,35,0.06,0.0016429912226387376,4.928571428571429,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,1,5.5584,-0.1828,2.0,1.0,1.0,1.0,0,0,2.0,4,0.0,0.0,2.302585092994046,7.57198844937744,4.821893169499378,42,365,0.3488457086911912,44000,2,3,2,1,3,2,0,0,0,0,0,0,1,0,1,1,23,0.08,0.0009759533820482222,5.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,0,5.5538,-0.1656,4.0,2.0,2.0,2.0,0,0,6.0,7,50.0,0.0,2.302585092994046,7.431299675155903,4.45898767581001,0,365,1.2042589671213697,44000,3,4,3,5,2,1,0,0,0,0,0,1,1,1,1,1,27,0.11,0.0011275362037709246,4.401428571428571,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,0,5.5536,-0.1657,4.0,2.0,2.0,2.0,0,0,6.0,7,50.0,0.0,1.3862943611198906,7.269616749608169,4.544358046591334,8,365,1.2021255602738674,44000,3,4,3,4,2,1,0,1,0,0,0,1,1,1,1,1,29,0.1,0.0014497107568079799,3.5285714285714285,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
38.0,1,5.6388,-0.1429,4.0,2.0,2.0,2.0,0,0,1.0,5,0.0,0.0,4.68213122712422,8.90354343566472,5.266826699456666,0,365,1.5562443125781595,101207,7,4,3,4,4,2,1,0,1,0,1,0,1,0,1,1,33,0.09,0.0014268637000415412,4.681428571428571,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
32.0,1,5.5707,-0.2052,2.0,1.0,4.0,1.5,0,0,1.0,5,0.0,0.0,4.532599493153256,7.988203597022576,3.122364924487357,0,365,1.0553736674373928,1963264,3,4,3,5,2,3,1,3,0,0,0,1,1,0,0,1,60,0.05,0.012499941278105968,4.945714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
45.0,1,5.5751,-0.1761,4.0,2.0,3.0,0.0,0,0,2.0,7,0.0,0.0,1.6094379124341003,9.59859149934966,5.086361004624392,138,365,1.1896650110123952,44000,3,4,3,6,1,3,1,2,1,0,0,0,1,0,1,1,52,0.06,0.0031561389521981746,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
34.0,1,5.5737,-0.1786,4.0,2.0,1.0,0.0,0,0,2.0,7,10.0,0.0,2.5649493574615367,7.352441100243583,4.420044701861403,51,365,1.1051248901866841,44000,3,4,2,6,1,3,0,2,1,0,0,0,1,0,1,1,47,0.04,0.0026602663109331036,4.945714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
50.0,1,5.7819,-0.1805,3.0,1.0,1.0,2.0,0,0,2.0,7,10.0,0.0,3.4011973816621555,7.446585099157725,4.409155302062135,63,365,2.126111294807302,18399,3,4,2,5,0,3,0,2,1,0,0,0,0,1,1,1,37,0.05,0.0036541739666317245,4.938571428571429,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
9.0,1,5.6268,-0.1438,4.0,2.0,1.0,0.0,0,0,1.0,5,5.0,0.0,3.044522437723423,8.700847193443972,3.4436180975461075,34,365,1.7634438402597665,101207,2,4,2,4,2,5,0,2,0,0,0,0,1,1,1,1,45,0.04,0.003431408244753797,4.9071428571428575,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
11.0,1,5.5751,-0.1421,5.0,2.0,2.0,2.0,0,0,2.0,5,8.0,0.0,4.6913478822291435,9.974039208487072,4.498697941477575,0,365,1.6045175100476978,144013,0,4,2,5,4,2,0,1,0,0,0,0,1,0,1,1,46,0.04,0.0028266860549932783,4.934285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32.0,0,5.5858,-0.1787,2.0,1.0,1.0,1.0,0,0,3.0,5,40.0,0.0,4.143134726391533,9.689613407229068,4.627909672957581,30,365,1.454834775097088,44000,7,4,2,6,2,3,0,1,1,0,1,0,0,0,1,1,43,0.05,0.0026556755299963356,4.934285714285714,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.0,1,5.6289,-0.1718,2.0,1.0,1.0,2.0,0,0,1.0,4,0.0,0.0,1.6094379124341003,7.195937226475569,4.730921391293652,0,365,1.6515923222689168,101207,7,4,3,5,4,2,1,0,1,0,1,0,1,0,1,1,33,0.09,0.001367816230466049,4.721428571428571,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
30.0,0,5.6382,-0.2568,4.0,2.0,1.0,0.0,0,0,3.0,5,0.0,0.0,3.58351893845611,8.93748122841604,4.05871738457895,15,365,0.8332615889074154,37116,3,4,3,5,1,2,0,0,1,0,0,0,0,0,1,1,25,0.12,0.0012586249023098298,4.61,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
58.0,1,5.5605,-0.2141,5.0,3.0,3.0,2.0,0,0,3.0,4,0.0,10.0,3.912023005428146,9.374497958142467,4.027135812528651,5,365,1.087774858985476,1963264,2,4,3,5,4,1,1,2,0,0,1,0,1,1,1,1,43,0.07,0.0023229615117334734,4.725714285714287,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
60.0,1,5.5768,-0.1731,2.0,2.0,1.0,1.0,0,0,1.0,4,0.0,0.0,4.770684624465665,7.367077059881012,4.957937505095806,0,365,1.2871755752282428,44000,7,4,3,5,4,1,1,3,1,0,1,0,1,0,1,1,38,0.08,0.0016995946464733488,4.8671428571428565,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
58.0,1,5.5607,-0.2127,4.0,3.0,3.0,3.0,0,0,3.0,4,30.0,10.0,3.8066624897703196,9.199380531739841,3.9908341858524357,29,365,1.0382999758788807,1963264,2,4,3,5,4,1,1,2,0,0,1,0,1,1,1,1,43,0.07,0.0023229615117334734,4.778571428571428,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
37.0,0,5.5855,-0.1672,2.0,2.0,2.0,0.0,0,0,1.0,4,10.0,0.0,3.367295829986474,7.544861068658458,4.411585436915426,0,365,1.5664605830626237,44000,7,4,3,2,3,1,0,0,1,0,1,0,1,0,1,1,23,0.12,0.0009003714972330015,4.837142857142857,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
19.0,0,5.5587,-0.1799,4.0,2.0,3.0,2.5,0,0,5.0,8,164.0,0.0,3.4965075614664802,9.652201695275638,4.147885329150131,35,365,0.5518680746513837,44000,0,4,2,5,0,2,0,3,0,0,0,0,0,0,0,1,31,0.06,0.001664172685414557,4.8357142857142845,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
36.0,1,30.4134,-9.5878,6.0,3.0,5.0,1.5,0,0,3.0,4,29.0,0.0,4.532599493153256,9.574636203046277,4.215086179918229,72,365,0.8093017667591648,698310,0,4,3,6,0,1,1,1,0,0,0,0,0,0,1,1,36,0.08,0.0015642115514058743,4.812857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
53.0,0,30.4141,-9.5872,4.0,2.0,3.0,2.0,0,0,4.0,6,23.0,0.0,4.1588830833596715,9.246479418592056,4.141546163706395,105,365,0.810407470109822,698310,2,4,3,6,0,2,1,1,0,0,0,0,1,1,1,1,41,0.07,0.002333147567059352,4.694285714285714,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
62.0,0,30.4129,-9.5788,9.0,4.0,6.0,3.0,0,0,3.0,7,83.0,0.0,2.833213344056216,9.19085169539232,5.043425116919247,24,365,1.1067071911848716,698310,5,4,4,6,2,3,2,1,0,0,0,1,1,0,1,1,62,0.06,0.005359469005782313,4.885714285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
56.0,0,30.4359,-9.582,8.0,4.0,4.0,3.0,0,0,3.0,8,0.0,0.0,1.9459101490553132,8.386856689688234,5.671259282950641,0,365,1.2045329163393335,698310,2,3,3,6,0,3,0,2,0,0,0,0,0,0,1,1,35,0.08,0.002493767823766422,4.595714285714286,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
32.0,1,30.4305,-9.5897,4.0,2.0,4.0,2.0,0,0,3.0,5,47.0,0.0,3.044522437723423,9.224933374279082,4.5591262474866845,128,365,0.8774368386391318,698310,2,4,3,6,0,3,0,1,0,0,0,0,0,1,1,1,26,0.11,0.0009691418599978292,4.714285714285714,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
54.0,1,30.4235,-9.5898,6.0,3.0,3.0,3.0,0,0,4.0,5,46.0,0.0,4.174387269895637,9.818583045445685,4.51852237926242,25,365,0.6321523323738348,698310,0,4,3,6,0,1,1,2,0,0,0,0,0,0,1,1,25,0.12,0.0009392804640978077,4.741428571428572,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
83.0,0,30.4355,-9.5609,5.0,1.0,4.0,1.0,0,0,2.0,7,17.0,0.0,4.204692619390966,6.608000625296087,3.711130063048756,110,365,1.3266101287033623,55618,5,4,2,5,3,2,1,1,1,0,0,0,0,0,1,0,40,0.05,0.003181739735096234,4.252857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11.0,0,30.3944,-9.5504,4.0,2.0,3.0,1.0,0,0,4.0,5,0.0,0.0,4.330733340286331,7.546446273746024,3.4781584227982836,49,365,1.0709532225496505,55618,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10,0.09,0.0003212764672291487,4.5442857142857145,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.0,0,30.4088,-9.583,5.0,1.0,4.0,1.0,0,0,7.0,5,28.0,0.0,0.6931471805599453,7.348587530927593,4.021773869387265,0,365,1.0738420446107364,698310,5,3,1,5,0,2,0,3,0,0,0,1,1,0,1,0,34,0.03,0.0018204307787098245,4.859999999999999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27.0,0,30.423,-9.6177,5.0,1.0,1.0,2.0,0,0,3.0,8,33.0,0.0,5.638354669333745,7.99598047476376,4.165113633110308,40,365,1.0649229034194514,698310,5,3,3,2,1,0,0,1,1,0,0,0,0,0,1,1,24,0.12,0.0010736135978449892,4.7457142857142856,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,0,30.426,-9.6181,2.0,1.0,1.0,1.0,0,0,2.0,7,20.0,0.0,3.332204510175204,7.080867896690782,4.821893169499378,82,365,1.1050581166062166,698310,15,4,3,6,2,4,1,3,1,0,1,1,0,0,1,1,70,0.04,0.03355655771384482,4.675714285714286,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
37.0,1,30.4077,-9.5785,5.0,3.0,4.0,2.5,0,0,3.0,5,35.0,0.0,5.4638318050256105,10.393600134704577,5.003946305945459,0,365,1.206019217427851,698310,2,4,3,6,2,3,3,2,0,0,0,0,1,1,0,1,63,0.05,0.011993230949408466,4.934285714285715,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
14.0,1,30.4073,-9.5887,3.0,1.0,1.0,1.0,0,0,2.0,8,13.0,0.0,5.049856007249537,9.340315448397929,3.9219733362813143,41,365,0.9913253423662307,698310,12,4,3,5,4,3,1,2,0,0,1,1,1,1,1,1,56,0.05,0.0053904419694461485,4.854285714285715,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
53.0,0,30.4358,-9.5826,8.0,4.0,3.0,3.0,0,0,3.0,8,0.0,0.0,0.6931471805599453,8.24380842366528,5.676068636088686,0,365,1.190586612785181,698310,2,3,3,6,0,3,0,0,0,0,0,0,0,0,1,1,33,0.09,0.0021692763560009288,4.859999999999999,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
17.0,0,30.4134,-9.5821,4.0,2.0,2.0,1.5,0,0,3.0,5,17.0,0.0,3.828641396489095,7.760893195851024,4.096009841541162,17,365,0.9983408938497822,698310,2,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,12,0.08,0.0005366583753481781,4.671428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
62.0,0,30.4211,-9.6043,6.0,3.0,3.0,3.5,0,0,2.0,5,58.0,0.0,2.995732273553991,7.881182202227102,5.295312857527738,0,365,0.46907300220034764,698310,5,4,4,5,1,1,3,2,0,0,0,1,0,0,1,1,41,0.1,0.00275130998066913,4.927142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18.0,1,30.4078,-9.5524,8.0,3.0,3.0,2.0,0,0,3.0,7,46.0,0.0,2.6390573296152584,8.826881344130634,4.6549122778829055,166,365,0.34920215240722413,55618,0,4,2,6,0,2,0,0,0,0,0,0,0,0,1,1,23,0.08,0.0007331353397793341,4.817142857142857,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
11.0,0,30.4261,-9.6183,4.0,2.0,3.0,2.0,0,0,6.0,7,69.0,0.0,3.091042453358316,9.139273923542323,4.783316371371566,115,365,1.1122300296023613,698310,8,4,3,6,0,2,0,2,1,0,0,1,0,1,1,1,44,0.07,0.0026452118569542365,4.744285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15.0,0,30.3906,-9.581,4.0,2.0,2.0,2.0,0,0,7.0,7,0.0,0.0,1.791759469228055,9.335474102732949,5.070789216916003,139,365,1.5075999615330005,55618,6,4,3,4,2,3,0,1,1,0,0,1,1,0,1,1,46,0.06,0.002806764838612089,4.942857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,1,30.4334,-9.5509,6.0,2.0,3.0,1.0,0,0,3.0,4,23.0,0.0,4.983606621708336,7.763446388727362,3.616308761279101,0,365,1.2391999114449852,55618,0,4,2,5,2,1,0,1,0,0,0,0,0,1,1,1,37,0.05,0.0023633149455045705,4.6414285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
73.0,0,30.4192,-9.5676,5.0,2.0,3.0,1.0,0,0,3.0,8,22.0,5.0,4.48863636973214,8.518392471991719,3.2809112157876537,68,365,0.9586641391620824,55618,0,4,3,2,0,0,1,1,0,0,0,0,0,0,1,1,17,0.17,0.000689831873571131,4.675714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
39.0,0,30.3785,-9.5737,10.0,5.0,6.0,3.0,0,0,2.0,7,0.0,0.0,3.367295829986474,11.17208168707087,5.529032183358565,0,365,1.2711786841088766,109564,5,4,3,6,1,3,2,0,1,0,0,0,0,0,1,1,33,0.09,0.001895551166456918,4.778571428571428,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36.0,0,30.4311,-9.5663,2.0,1.0,1.0,1.0,0,0,3.0,7,26.0,5.0,3.8918202981106265,7.859413154693583,3.520460802488973,110,365,1.2553076052051557,55618,2,4,1,4,0,1,0,2,0,0,0,0,0,0,1,0,21,0.05,0.0009123902716917216,4.5842857142857145,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,1,30.432,-9.5922,4.0,2.0,3.0,2.0,0,0,5.0,5,0.0,0.0,2.302585092994046,7.146772179452637,4.489759334476764,84,365,0.8890423356075285,698310,0,4,3,6,0,2,2,2,0,0,0,0,0,1,1,1,30,0.1,0.0014099021431748277,4.115714285714286,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
19.0,0,30.4241,-9.6113,2.0,1.0,2.0,1.5,0,0,3.0,7,0.0,11.0,5.0689042022202315,7.48605261786314,4.28771595520264,13,365,0.8476300919126867,698310,8,4,1,5,0,1,2,1,0,0,0,1,0,1,1,0,38,0.03,0.0021930301462136244,4.66857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
